,connectivity,model,target,n,r_discovery_cv,r_discovery_overfit,r_replication,p_discovery_cv,p_discovery_overfit,p_replication
0,netmats_parcor,ridge,age,25,,0.9999999998765455,0.42072510143548764,0.3996003996003996,0.000999000999000999,0.01998001998001998
1,netmats_parcor,ridge,age,25,,0.9999999999167573,0.18330421012514694,0.005994005994005994,0.000999000999000999,0.1978021978021978
2,netmats_parcor,ridge,age,25,,0.9999999998348842,0.26113064938078334,0.33966033966033965,0.000999000999000999,0.1068931068931069
3,netmats_parcor,ridge,age,25,,0.9999999998617006,0.010133096320787929,0.3166833166833167,0.000999000999000999,0.5184815184815185
4,netmats_parcor,ridge,age,25,,0.9999999997405968,0.26743172598965526,1.0,0.000999000999000999,0.10789210789210789
5,netmats_parcor,ridge,age,25,,0.9999999997931762,0.15099842887123419,0.7312687312687313,0.000999000999000999,0.25374625374625376
6,netmats_parcor,ridge,age,25,,0.9999999997513521,0.06305429762888502,0.3726273726273726,0.000999000999000999,0.36663336663336665
7,netmats_parcor,ridge,age,25,,0.9999999998476768,-0.11570742174522275,0.42957042957042957,0.000999000999000999,0.7302697302697303
8,netmats_parcor,ridge,age,25,,0.9999999998279717,-0.09250862067015556,0.8781218781218781,0.000999000999000999,0.6583416583416584
9,netmats_parcor,ridge,age,25,,0.9999999999101926,0.21693361904424796,0.3856143856143856,0.000999000999000999,0.16483516483516483
10,netmats_parcor,ridge,age,25,,0.9999999999118933,0.44222542557447675,0.6573426573426573,0.000999000999000999,0.03396603396603397
11,netmats_parcor,ridge,age,25,,0.9999999998236688,0.4166859535495743,0.0939060939060939,0.000999000999000999,0.014985014985014986
12,netmats_parcor,ridge,age,25,0.2699245198346555,0.9999999998157996,0.3958029034315238,0.022977022977022976,0.000999000999000999,0.023976023976023976
13,netmats_parcor,ridge,age,25,,0.9999999998560765,0.39440672707498325,0.12987012987012986,0.000999000999000999,0.017982017982017984
14,netmats_parcor,ridge,age,25,,0.9999999997937207,0.06970087294109387,0.058941058941058944,0.000999000999000999,0.3306693306693307
15,netmats_parcor,ridge,age,25,0.2618834068919996,0.9999999998840593,0.36821892384457927,0.23476523476523475,0.000999000999000999,0.025974025974025976
16,netmats_parcor,ridge,age,25,,0.9999999998580351,0.3307771676925006,0.7342657342657343,0.000999000999000999,0.06493506493506493
17,netmats_parcor,ridge,age,25,,0.9999999998249429,0.20180179058821718,0.013986013986013986,0.000999000999000999,0.17082917082917082
18,netmats_parcor,ridge,age,25,,0.9999999999199941,-0.01621989785443218,0.995004995004995,0.000999000999000999,0.5244755244755245
19,netmats_parcor,ridge,age,25,,0.9999999998700437,0.11771148283327255,0.8211788211788211,0.000999000999000999,0.2937062937062937
20,netmats_parcor,ridge,age,25,,0.9999999998752659,-0.04061606381327975,0.10989010989010989,0.000999000999000999,0.5814185814185814
21,netmats_parcor,ridge,age,25,,0.9999999998713983,0.2678506347501538,0.22477522477522477,0.000999000999000999,0.11688311688311688
22,netmats_parcor,ridge,age,25,,0.9999999998973853,0.22020821007098368,0.07192807192807193,0.000999000999000999,0.15184815184815184
23,netmats_parcor,ridge,age,25,,0.9999999998665428,0.44726930132514703,0.6793206793206793,0.000999000999000999,0.011988011988011988
24,netmats_parcor,ridge,age,25,,0.9999999997769079,0.3866893444627352,0.7982017982017982,0.000999000999000999,0.03196803196803197
25,netmats_parcor,ridge,age,25,,0.9999999998678281,0.2584227725142253,0.5644355644355644,0.000999000999000999,0.10989010989010989
26,netmats_parcor,ridge,age,25,,0.9999999998752113,0.36896240740309166,0.6553446553446554,0.000999000999000999,0.03796203796203796
27,netmats_parcor,ridge,age,25,,0.999999999887549,-0.3262705415492147,0.21178821178821178,0.000999000999000999,0.932067932067932
28,netmats_parcor,ridge,age,25,,0.9999999999265858,0.08977273504771457,0.057942057942057944,0.000999000999000999,0.34465534465534464
29,netmats_parcor,ridge,age,25,,0.9999999998582283,0.29950334479702234,0.7842157842157842,0.000999000999000999,0.06893106893106893
30,netmats_parcor,ridge,age,25,,0.9999999998275694,0.3498378018485721,0.2897102897102897,0.000999000999000999,0.059940059940059943
31,netmats_parcor,ridge,age,25,,0.9999999999066089,0.3715825510637848,0.938061938061938,0.000999000999000999,0.03896103896103896
32,netmats_parcor,ridge,age,25,,0.9999999998706401,0.2372438272869503,0.8731268731268731,0.000999000999000999,0.12787212787212787
33,netmats_parcor,ridge,age,25,-0.05854283288052885,0.9999999998673025,0.36864378026094946,0.7372627372627373,0.000999000999000999,0.04095904095904096
34,netmats_parcor,ridge,age,25,,0.9999999996338478,0.14531320023300404,0.08491508491508491,0.000999000999000999,0.24875124875124874
35,netmats_parcor,ridge,age,25,,0.999999999808893,0.2709272887268689,0.08391608391608392,0.000999000999000999,0.09490509490509491
36,netmats_parcor,ridge,age,25,,0.9999999998748231,0.038030395799221725,0.3336663336663337,0.000999000999000999,0.4175824175824176
37,netmats_parcor,ridge,age,25,,0.9999999998816125,0.19075170664766022,0.997002997002997,0.000999000999000999,0.20279720279720279
38,netmats_parcor,ridge,age,25,,0.9999999998908525,-0.48338706079367205,0.997002997002997,0.000999000999000999,0.987012987012987
39,netmats_parcor,ridge,age,25,,0.9999999997493375,0.5039439372472386,0.7662337662337663,0.000999000999000999,0.01098901098901099
40,netmats_parcor,ridge,age,25,-0.3140560343307187,0.9999999996955695,-0.004468803905085322,0.7282717282717283,0.000999000999000999,0.4935064935064935
41,netmats_parcor,ridge,age,25,,0.9999999999031286,0.1973647177497831,0.3146853146853147,0.000999000999000999,0.17282717282717283
42,netmats_parcor,ridge,age,25,,0.9999999998625083,0.34611529311178824,0.2917082917082917,0.000999000999000999,0.05194805194805195
43,netmats_parcor,ridge,age,25,,0.9999999999307605,0.059093380392392224,0.968031968031968,0.000999000999000999,0.3996003996003996
44,netmats_parcor,ridge,age,25,,0.999999999723331,0.3014446912021304,0.3306693306693307,0.000999000999000999,0.08191808191808192
45,netmats_parcor,ridge,age,25,,0.9999999998583221,0.23490743982711615,0.6883116883116883,0.000999000999000999,0.14185814185814186
46,netmats_parcor,ridge,age,25,0.027908244484130984,0.999999999921843,0.09655284989634025,0.5354645354645354,0.000999000999000999,0.32667332667332666
47,netmats_parcor,ridge,age,25,,0.9999999999066524,0.30631182359715015,0.8041958041958042,0.000999000999000999,0.061938061938061936
48,netmats_parcor,ridge,age,25,,0.9999999998738487,0.17548423899416182,0.7512487512487512,0.000999000999000999,0.1918081918081918
49,netmats_parcor,ridge,age,25,,0.999999999888923,-0.1956906623572871,0.38961038961038963,0.000999000999000999,0.8351648351648352
50,netmats_parcor,ridge,age,25,,0.9999999998701441,0.18798534699908695,0.5514485514485514,0.000999000999000999,0.20279720279720279
51,netmats_parcor,ridge,age,25,,0.9999999998857096,0.16541819300587557,0.2947052947052947,0.000999000999000999,0.21578421578421578
52,netmats_parcor,ridge,age,25,,0.9999999998671855,0.10024781219062597,0.9020979020979021,0.000999000999000999,0.3106893106893107
53,netmats_parcor,ridge,age,25,,0.999999999634939,0.45543149638258335,0.008991008991008992,0.000999000999000999,0.006993006993006993
54,netmats_parcor,ridge,age,25,,0.9999999998508211,0.30691552398741434,0.3336663336663337,0.000999000999000999,0.06393606393606394
55,netmats_parcor,ridge,age,25,,0.999999999906368,0.32664910390627727,0.2137862137862138,0.000999000999000999,0.052947052947052944
56,netmats_parcor,ridge,age,25,,0.9999999997939986,0.4914760567551772,0.18081918081918083,0.000999000999000999,0.01098901098901099
57,netmats_parcor,ridge,age,25,,0.9999999999106349,0.04172708871444485,0.5994005994005994,0.000999000999000999,0.4085914085914086
58,netmats_parcor,ridge,age,25,,0.9999999998235182,0.3315745322725364,0.10789210789210789,0.000999000999000999,0.053946053946053944
59,netmats_parcor,ridge,age,25,,0.9999999998727124,0.18299801149405384,0.028971028971028972,0.000999000999000999,0.1838161838161838
60,netmats_parcor,ridge,age,25,,0.9999999998627466,0.18621535778933215,0.5734265734265734,0.000999000999000999,0.16283716283716285
61,netmats_parcor,ridge,age,25,,0.9999999997736456,0.21058212908019636,0.002997002997002997,0.000999000999000999,0.14885114885114886
62,netmats_parcor,ridge,age,25,,0.9999999998824899,0.22322273576628554,0.9140859140859141,0.000999000999000999,0.15084915084915085
63,netmats_parcor,ridge,age,25,,0.9999999998871434,0.045973873758025974,0.5234765234765235,0.000999000999000999,0.42157842157842157
