,connectivity,model,target,n,r_discovery_cv,r_discovery_overfit,r_replication,p_discovery_cv,p_discovery_overfit,p_replication
0,FS_CT,PCA_SVR,age,50,0.08913614983774656,0.46827125887413584,0.2896748718484341,0.6123876123876124,0.000999000999000999,0.023976023976023976
1,FS_CT,PCA_SVR,age,50,,0.5515509663718441,0.11713827832196078,0.6553446553446554,0.000999000999000999,0.21578421578421578
2,FS_CT,PCA_SVR,age,50,,0.5462128829976398,0.15582466112719465,0.9590409590409591,0.000999000999000999,0.14985014985014986
3,FS_CT,PCA_SVR,age,50,-0.17827106105339413,0.6141549981290019,-0.09311315784075773,0.9820179820179821,0.000999000999000999,0.7272727272727273
4,FS_CT,PCA_SVR,age,50,-0.03296857784132256,0.40347715813482044,0.11398543541383635,0.6913086913086913,0.003996003996003996,0.23076923076923078
5,FS_CT,PCA_SVR,age,50,,0.5297681381576337,0.05863894027461716,0.8621378621378621,0.000999000999000999,0.31368631368631367
6,FS_CT,PCA_SVR,age,50,0.28858218082686704,0.5602192433609122,0.18662855276050583,0.3596403596403596,0.000999000999000999,0.0989010989010989
7,FS_CT,PCA_SVR,age,50,0.2116332793102999,0.6946861834848086,-0.11014559070724891,0.26673326673326675,0.000999000999000999,0.7672327672327672
8,FS_CT,PCA_SVR,age,50,-0.05649213157284688,0.5277475425093758,-0.09997780027076679,0.7022977022977023,0.000999000999000999,0.7512487512487512
9,FS_CT,PCA_SVR,age,50,0.21318690650177757,0.5269061203438696,0.14338849197162679,0.6063936063936064,0.000999000999000999,0.16883116883116883
10,FS_CT,PCA_SVR,age,50,0.2553011671981288,0.6548972198192996,0.2845580096356814,0.28471528471528473,0.000999000999000999,0.024975024975024976
11,FS_CT,PCA_SVR,age,50,0.07624147991609659,0.6298496245589843,0.25371807586420964,0.3596403596403596,0.000999000999000999,0.03796203796203796
12,FS_CT,PCA_SVR,age,50,0.39770137441532905,0.6662084191355256,0.20673700856113505,0.08491508491508491,0.000999000999000999,0.07292707292707293
13,FS_CT,PCA_SVR,age,50,0.17272997020206504,0.6756338335585754,0.010499287847540286,0.8881118881118881,0.000999000999000999,0.4885114885114885
14,FS_CT,PCA_SVR,age,50,0.19808089707521112,0.6350387917670345,0.113442115051035,0.17582417582417584,0.000999000999000999,0.2047952047952048
15,FS_CT,PCA_SVR,age,50,0.08894266908883317,0.5895428591290269,-0.16016972190885376,0.6893106893106893,0.000999000999000999,0.8491508491508492
16,FS_CT,PCA_SVR,age,50,-0.01647457678497407,0.6093753439412541,0.2975365170469052,0.6733266733266733,0.000999000999000999,0.015984015984015984
17,FS_CT,PCA_SVR,age,50,0.03408690699867063,0.6469312405570936,0.3395774315090888,0.42657342657342656,0.000999000999000999,0.003996003996003996
18,FS_CT,PCA_SVR,age,50,-0.05547960677103496,0.6792284538008149,0.18185700285383136,0.8801198801198801,0.000999000999000999,0.0959040959040959
19,FS_CT,PCA_SVR,age,50,0.2085114550444775,0.5914212204449137,0.032023225330833294,0.2017982017982018,0.000999000999000999,0.3906093906093906
20,FS_CT,PCA_SVR,age,50,0.003250163891051172,0.634428951372682,0.23813514700379623,0.949050949050949,0.000999000999000999,0.03996003996003996
21,FS_CT,PCA_SVR,age,50,0.2168285664801978,0.6858940155290776,-0.032011993550153106,0.07492507492507493,0.000999000999000999,0.5884115884115884
22,FS_CT,PCA_SVR,age,50,0.37740891312618574,0.7163488299815782,-0.027358883146809166,0.027972027972027972,0.000999000999000999,0.5734265734265734
23,FS_CT,PCA_SVR,age,50,-0.2168528350610285,0.474487844816204,-0.04142948367723943,0.9660339660339661,0.000999000999000999,0.6203796203796204
24,FS_CT,PCA_SVR,age,50,,0.6054497531594505,0.031616902045110154,0.8471528471528471,0.000999000999000999,0.4015984015984016
25,FS_CT,PCA_SVR,age,50,-0.1266898374302158,0.6369779619815416,0.19011256390474993,0.8541458541458542,0.000999000999000999,0.08591408591408592
26,FS_CT,PCA_SVR,age,50,-0.30985926643256556,0.3838240476849017,0.01379381090116721,0.999000999000999,0.003996003996003996,0.45854145854145856
27,FS_CT,PCA_SVR,age,50,0.27361843416150244,0.391554582168507,0.37251752106216085,0.15784215784215785,0.003996003996003996,0.003996003996003996
28,FS_CT,PCA_SVR,age,50,,0.6562739036929249,-0.27415143297878425,0.7782217782217782,0.000999000999000999,0.965034965034965
29,FS_CT,PCA_SVR,age,50,0.2546324704805308,0.610330851907951,0.16751467741444695,0.028971028971028972,0.000999000999000999,0.12187812187812187
30,FS_CT,PCA_SVR,age,50,-0.09295963653799114,0.3960959647713442,0.3034154903791871,0.8581418581418582,0.003996003996003996,0.02097902097902098
31,FS_CT,PCA_SVR,age,50,0.14277778789960358,0.677575311836729,-0.01868262561638458,0.7522477522477522,0.000999000999000999,0.5544455544455544
32,FS_CT,PCA_SVR,age,50,0.13877006939764894,0.6906263197018985,0.06561479473483062,0.3786213786213786,0.000999000999000999,0.3336663336663337
33,FS_CT,PCA_SVR,age,50,-0.08275225529473355,0.5359922870547019,0.2382560023105079,0.9070929070929071,0.000999000999000999,0.04595404595404595
34,FS_CT,PCA_SVR,age,50,-0.1324548738343896,0.6259663465655587,0.3594303549157858,0.7212787212787213,0.000999000999000999,0.008991008991008992
35,FS_CT,PCA_SVR,age,50,0.5500530080803059,0.6085872431983343,0.28018397696773406,0.001998001998001998,0.000999000999000999,0.025974025974025976
36,FS_CT,PCA_SVR,age,50,-0.11603091974020652,0.6659442112123647,0.083783080903043,0.8111888111888111,0.000999000999000999,0.2867132867132867
