,connectivity,model,target,n,r_discovery_cv,r_discovery_overfit,r_replication,p_discovery_cv,p_discovery_overfit,p_replication
0,netmats_parcor,ridge,age,501,0.4806794254092674,0.9999999986845413,0.5147604773034669,0.000999000999000999,0.000999000999000999,0.000999000999000999
1,netmats_parcor,ridge,age,501,0.477271817800822,0.9999999986053916,0.45502087633819943,0.000999000999000999,0.000999000999000999,0.000999000999000999
2,netmats_parcor,ridge,age,501,0.5286410121003579,0.999999998769926,0.4826118955523417,0.000999000999000999,0.000999000999000999,0.000999000999000999
3,netmats_parcor,ridge,age,501,0.48885613367726466,0.9999999985592223,0.5028992533456741,0.000999000999000999,0.000999000999000999,0.000999000999000999
4,netmats_parcor,ridge,age,501,0.42916614444998596,0.9999999987435916,0.5302737697253093,0.000999000999000999,0.000999000999000999,0.000999000999000999
5,netmats_parcor,ridge,age,501,0.4970994029890976,0.9999999987227935,0.4838069868634592,0.000999000999000999,0.000999000999000999,0.000999000999000999
6,netmats_parcor,ridge,age,501,0.5043343424171756,0.999999998765052,0.4934202894701001,0.000999000999000999,0.000999000999000999,0.000999000999000999
7,netmats_parcor,ridge,age,501,0.43692902420404306,0.9999999986791931,0.49957640933729885,0.000999000999000999,0.000999000999000999,0.000999000999000999
8,netmats_parcor,ridge,age,501,0.526634687223235,0.9999999987401877,0.46437278253542574,0.000999000999000999,0.000999000999000999,0.000999000999000999
9,netmats_parcor,ridge,age,501,0.5011890240364965,0.9999999987202955,0.4875745968205357,0.000999000999000999,0.000999000999000999,0.000999000999000999
10,netmats_parcor,ridge,age,501,0.47031364431864464,0.9999999986103703,0.5024260022325411,0.000999000999000999,0.000999000999000999,0.000999000999000999
11,netmats_parcor,ridge,age,501,0.4758857218911162,0.9999999986497139,0.45846655491442695,0.000999000999000999,0.000999000999000999,0.000999000999000999
12,netmats_parcor,ridge,age,501,0.5601913779529626,0.9999999988329294,0.4793682490520243,0.000999000999000999,0.000999000999000999,0.000999000999000999
13,netmats_parcor,ridge,age,501,0.5104082404732561,0.999999998726761,0.49536357118648533,0.000999000999000999,0.000999000999000999,0.000999000999000999
14,netmats_parcor,ridge,age,501,0.44129499320489635,0.9999999986398764,0.5352906540819249,0.000999000999000999,0.000999000999000999,0.000999000999000999
15,netmats_parcor,ridge,age,501,0.5378000344001413,0.999999998775675,0.49304174156420216,0.000999000999000999,0.000999000999000999,0.000999000999000999
16,netmats_parcor,ridge,age,501,0.4971281439949218,0.9999999987078266,0.4926561957707707,0.000999000999000999,0.000999000999000999,0.000999000999000999
17,netmats_parcor,ridge,age,501,0.5005653973438405,0.9999999986130645,0.48358046658520737,0.000999000999000999,0.000999000999000999,0.000999000999000999
18,netmats_parcor,ridge,age,501,0.5075727046436154,0.9999999986727254,0.49248063095359174,0.000999000999000999,0.000999000999000999,0.000999000999000999
19,netmats_parcor,ridge,age,501,0.4486434626225135,0.9999999987478776,0.5116534754364432,0.000999000999000999,0.000999000999000999,0.000999000999000999
20,netmats_parcor,ridge,age,501,0.5201340164870023,0.9999999987413969,0.4486851081478646,0.000999000999000999,0.000999000999000999,0.000999000999000999
21,netmats_parcor,ridge,age,501,0.43140213054922694,0.9999999985851484,0.49946118974213466,0.000999000999000999,0.000999000999000999,0.000999000999000999
22,netmats_parcor,ridge,age,501,0.4736925090252188,0.9999999986498455,0.5098910888601882,0.000999000999000999,0.000999000999000999,0.000999000999000999
23,netmats_parcor,ridge,age,501,0.49920048395549277,0.9999999986948748,0.45666858866665844,0.000999000999000999,0.000999000999000999,0.000999000999000999
24,netmats_parcor,ridge,age,501,0.4267269307912973,0.999999998693436,0.4787533486728864,0.000999000999000999,0.000999000999000999,0.000999000999000999
25,netmats_parcor,ridge,age,501,0.4531790331353266,0.9999999986047936,0.49557287211091233,0.000999000999000999,0.000999000999000999,0.000999000999000999
26,netmats_parcor,ridge,age,501,0.4465095544984015,0.999999998599095,0.4795297494119472,0.000999000999000999,0.000999000999000999,0.000999000999000999
27,netmats_parcor,ridge,age,501,0.41148215072444483,0.99999999855259,0.4902591177577508,0.000999000999000999,0.000999000999000999,0.000999000999000999
28,netmats_parcor,ridge,age,501,0.45657272419384076,0.9999999986377353,0.5044892149341694,0.000999000999000999,0.000999000999000999,0.000999000999000999
29,netmats_parcor,ridge,age,501,0.48848818295360186,0.9999999987198871,0.489576011703674,0.000999000999000999,0.000999000999000999,0.000999000999000999
30,netmats_parcor,ridge,age,501,0.4401962976702645,0.9999999986032495,0.4735476816961316,0.000999000999000999,0.000999000999000999,0.000999000999000999
31,netmats_parcor,ridge,age,501,0.4974314182578117,0.999999998738519,0.48487390527016083,0.000999000999000999,0.000999000999000999,0.000999000999000999
32,netmats_parcor,ridge,age,501,0.5074527724812712,0.999999998715625,0.5312936651073576,0.000999000999000999,0.000999000999000999,0.000999000999000999
33,netmats_parcor,ridge,age,501,0.48947999745581744,0.9999999986303083,0.47819767207574654,0.000999000999000999,0.000999000999000999,0.000999000999000999
34,netmats_parcor,ridge,age,501,0.4516300679485081,0.9999999987366868,0.478577067078364,0.000999000999000999,0.000999000999000999,0.000999000999000999
35,netmats_parcor,ridge,age,501,0.466010159567258,0.9999999987640414,0.4989707327483035,0.000999000999000999,0.000999000999000999,0.000999000999000999
36,netmats_parcor,ridge,age,501,0.4849727463780716,0.9999999986972519,0.47461077085378645,0.000999000999000999,0.000999000999000999,0.000999000999000999
37,netmats_parcor,ridge,age,501,0.5125832965161874,0.9999999988020863,0.4666268018726373,0.000999000999000999,0.000999000999000999,0.000999000999000999
