,connectivity,model,target,n,r_discovery_cv,r_discovery_overfit,r_replication,p_discovery_cv,p_discovery_overfit,p_replication
0,FS_CT,PCA_SVR,age,50,,0.5463971362697351,-0.17396819437826092,0.9250749250749251,0.000999000999000999,0.906093906093906
1,FS_CT,PCA_SVR,age,50,0.059572613092810686,0.512301991938933,0.148244657147607,0.5234765234765235,0.000999000999000999,0.14685314685314685
2,FS_CT,PCA_SVR,age,50,-0.057247255105040584,0.2870550535412129,-0.11719913112187329,0.9760239760239761,0.022977022977022976,0.7912087912087912
3,FS_CT,PCA_SVR,age,50,-0.42565624132655683,0.5549086091604833,0.021776368753537372,0.999000999000999,0.000999000999000999,0.4595404595404595
4,FS_CT,PCA_SVR,age,50,0.40602568969419417,0.623121590834214,-0.07309412967519632,0.06493506493506493,0.000999000999000999,0.6953046953046953
5,FS_CT,PCA_SVR,age,50,0.14420475880721356,0.5026353838918108,0.06864613565481273,0.8371628371628371,0.000999000999000999,0.3006993006993007
6,FS_CT,PCA_SVR,age,50,0.04899484628155823,0.586769352085622,0.06960122095836767,0.6003996003996004,0.000999000999000999,0.33166833166833165
7,FS_CT,PCA_SVR,age,50,0.018259663163795754,0.6448534451125826,0.09427000242277511,0.9340659340659341,0.000999000999000999,0.2837162837162837
8,FS_CT,PCA_SVR,age,50,0.1498204782636341,0.4954307838475256,0.19538891875288178,0.8391608391608392,0.000999000999000999,0.0969030969030969
9,FS_CT,PCA_SVR,age,50,0.0626804738890648,0.37438408920364347,-0.032575324889642085,0.8281718281718282,0.002997002997002997,0.5944055944055944
10,FS_CT,PCA_SVR,age,50,-0.1295599552497726,0.5933657902920778,-0.1129810747460154,0.7472527472527473,0.000999000999000999,0.7902097902097902
11,FS_CT,PCA_SVR,age,50,-0.0484705154362472,0.6557726697855619,-0.0036776826070899693,0.9020979020979021,0.000999000999000999,0.5074925074925075
12,FS_CT,PCA_SVR,age,50,-0.006996386429751133,0.5606951542110685,-0.1824047036962413,0.984015984015984,0.000999000999000999,0.8801198801198801
13,FS_CT,PCA_SVR,age,50,0.016600823091517353,0.646826553669149,0.027495812274306808,0.6363636363636364,0.000999000999000999,0.4145854145854146
14,FS_CT,PCA_SVR,age,50,,0.5411007357318347,-0.11224979703245613,0.962037962037962,0.000999000999000999,0.8021978021978022
15,FS_CT,PCA_SVR,age,50,-0.24364097389389117,0.516843611759397,-0.20006722544191294,0.951048951048951,0.000999000999000999,0.9280719280719281
16,FS_CT,PCA_SVR,age,50,0.26321504352994485,0.5729660169182157,-0.10109946040512928,0.7102897102897103,0.000999000999000999,0.7762237762237763
17,FS_CT,PCA_SVR,age,50,,0.7186814121387317,0.26347800384482495,0.12787212787212787,0.000999000999000999,0.030969030969030968
18,FS_CT,PCA_SVR,age,50,0.052804082370854544,0.5937128961050657,0.09175480688651168,0.4075924075924076,0.000999000999000999,0.23976023976023977
19,FS_CT,PCA_SVR,age,50,,0.636896601116553,-0.3679415317528461,0.8901098901098901,0.000999000999000999,0.999000999000999
20,FS_CT,PCA_SVR,age,50,0.16618372701363743,0.5377175867087036,-0.16316882117930714,0.9150849150849151,0.000999000999000999,0.8601398601398601
21,FS_CT,PCA_SVR,age,50,-0.3080755223570485,0.6811004331232929,-0.027113798298831395,0.99000999000999,0.000999000999000999,0.6003996003996004
22,FS_CT,PCA_SVR,age,50,,0.5780721864842859,-0.04655717619449152,0.7102897102897103,0.000999000999000999,0.6493506493506493
23,FS_CT,PCA_SVR,age,50,-0.04439810871444642,0.6317999825687335,-0.0748705238740646,0.6173826173826173,0.000999000999000999,0.7002997002997003
24,FS_CT,PCA_SVR,age,50,-0.16496615176278726,0.31129497695275354,-0.28242713095548727,0.949050949050949,0.017982017982017984,0.9790209790209791
25,FS_CT,PCA_SVR,age,50,-0.071326424666086,0.6544533910291752,0.3282419351442829,0.7012987012987013,0.000999000999000999,0.014985014985014986
26,FS_CT,PCA_SVR,age,50,0.08968982464766125,0.4746024551142187,0.06069475741923124,0.6413586413586414,0.000999000999000999,0.3336663336663337
27,FS_CT,PCA_SVR,age,50,0.20546940817259993,0.45394358015565733,-0.15538503071419463,0.8781218781218781,0.001998001998001998,0.8621378621378621
28,FS_CT,PCA_SVR,age,50,0.07630844124223321,0.6542809669864921,-0.1153603068437274,0.5824175824175825,0.000999000999000999,0.7872127872127872
29,FS_CT,PCA_SVR,age,50,-0.03218145617844572,0.5877443201554775,0.07535320327869101,0.996003996003996,0.000999000999000999,0.3126873126873127
30,FS_CT,PCA_SVR,age,50,0.1673752870383073,0.6400085503734155,0.006558730280452719,0.2017982017982018,0.000999000999000999,0.4745254745254745
31,FS_CT,PCA_SVR,age,50,0.06401001813212717,0.598027956156198,-0.15985766354832168,0.42357642357642356,0.000999000999000999,0.8631368631368631
32,FS_CT,PCA_SVR,age,50,0.04561461345659541,0.5667439394610136,0.25800004219143524,0.8951048951048951,0.000999000999000999,0.03396603396603397
33,FS_CT,PCA_SVR,age,50,0.019610643926118127,0.5331141970868624,-0.22601996210579614,0.8421578421578422,0.000999000999000999,0.935064935064935
34,FS_CT,PCA_SVR,age,50,,0.6076121349099938,0.25986703831671343,0.974025974025974,0.000999000999000999,0.03296703296703297
35,FS_CT,PCA_SVR,age,50,-0.04957061057658545,0.5640334605274231,-0.10114391337188879,0.948051948051948,0.000999000999000999,0.7602397602397603
36,FS_CT,PCA_SVR,age,50,0.17181959446670172,0.6916851474390948,0.025327423217129278,0.3166833166833167,0.000999000999000999,0.42857142857142855
