,connectivity,model,target,n,r_discovery_cv,r_discovery_overfit,r_replication,p_discovery_cv,p_discovery_overfit,p_replication
0,netmats_parcor,Ridge,age,25,,0.9999999998301531,-0.10732221756441988,0.9660339660339661,0.000999000999000999,0.7162837162837162
1,netmats_parcor,Ridge,age,25,,0.999999999856912,0.2186409704792795,0.997002997002997,0.000999000999000999,0.14485514485514486
2,netmats_parcor,Ridge,age,25,,0.9999999998355199,0.13550871048477015,0.5054945054945055,0.000999000999000999,0.27372627372627373
3,netmats_parcor,Ridge,age,25,,0.9999999997908902,-0.18609150790718584,0.988011988011988,0.000999000999000999,0.8121878121878122
4,netmats_parcor,Ridge,age,25,,0.9999999998094076,0.2414574578446279,0.8661338661338661,0.000999000999000999,0.13086913086913088
5,netmats_parcor,Ridge,age,25,,0.9999999998219463,0.10710107844891277,0.7832167832167832,0.000999000999000999,0.32367632367632365
6,netmats_parcor,Ridge,age,25,,0.9999999998210449,-0.131541387003533,0.8091908091908092,0.000999000999000999,0.7272727272727273
7,netmats_parcor,Ridge,age,25,-0.1657573790900241,0.999999999882414,0.15283939294744228,0.8251748251748252,0.000999000999000999,0.25374625374625376
8,netmats_parcor,Ridge,age,25,,0.9999999998236172,0.04397358906955849,0.7732267732267732,0.000999000999000999,0.4115884115884116
9,netmats_parcor,Ridge,age,25,,0.9999999997626764,0.2950154863225601,0.8441558441558441,0.000999000999000999,0.08591408591408592
10,netmats_parcor,Ridge,age,25,0.2809257594735433,0.9999999998899675,0.18508824347378866,0.13286713286713286,0.000999000999000999,0.1928071928071928
11,netmats_parcor,Ridge,age,25,,0.9999999998618698,-0.3760536827661145,0.8881118881118881,0.000999000999000999,0.958041958041958
12,netmats_parcor,Ridge,age,25,,0.9999999998136787,0.16425875759457326,0.986013986013986,0.000999000999000999,0.2047952047952048
13,netmats_parcor,Ridge,age,25,,0.9999999998532991,-0.29282660532030497,0.10589410589410589,0.000999000999000999,0.9280719280719281
14,netmats_parcor,Ridge,age,25,,0.9999999998686503,0.11199597493426304,0.98001998001998,0.000999000999000999,0.3046953046953047
15,netmats_parcor,Ridge,age,25,,0.9999999998818754,0.024198100102764877,0.8671328671328671,0.000999000999000999,0.44555444555444557
16,netmats_parcor,Ridge,age,25,,0.9999999998622267,-0.2119888315302463,0.1938061938061938,0.000999000999000999,0.8401598401598401
17,netmats_parcor,Ridge,age,25,,0.999999999877427,0.18657980145530514,0.8591408591408591,0.000999000999000999,0.18581418581418582
18,netmats_parcor,Ridge,age,25,,0.9999999999141059,0.1935309601925878,0.42357642357642356,0.000999000999000999,0.15484515484515485
19,netmats_parcor,Ridge,age,25,,0.9999999999012845,0.23822360540953175,0.3956043956043956,0.000999000999000999,0.13786213786213786
20,netmats_parcor,Ridge,age,25,,0.9999999998843452,-0.39535359169532214,0.6813186813186813,0.000999000999000999,0.975024975024975
21,netmats_parcor,Ridge,age,25,,0.9999999998800639,-0.11033255797656634,0.961038961038961,0.000999000999000999,0.6963036963036963
22,netmats_parcor,Ridge,age,25,,0.9999999998703359,0.08558498558413465,0.13886113886113885,0.000999000999000999,0.3306693306693307
23,netmats_parcor,Ridge,age,25,,0.9999999998655553,-0.02281336450796313,0.999000999000999,0.000999000999000999,0.5554445554445554
24,netmats_parcor,Ridge,age,25,,0.999999999900796,-0.032535811652753856,0.03896103896103896,0.000999000999000999,0.5394605394605395
25,netmats_parcor,Ridge,age,25,0.35312358671352834,0.9999999998627851,-0.045736386854367386,0.5624375624375625,0.000999000999000999,0.5904095904095904
26,netmats_parcor,Ridge,age,25,,0.9999999998632411,-0.27335695356542417,0.997002997002997,0.000999000999000999,0.8991008991008991
27,netmats_parcor,Ridge,age,25,,0.9999999998337046,-0.030868305868801373,0.5704295704295704,0.000999000999000999,0.5664335664335665
28,netmats_parcor,Ridge,age,25,,0.999999999901095,0.16356393671720376,0.04295704295704296,0.000999000999000999,0.2127872127872128
29,netmats_parcor,Ridge,age,25,,0.9999999998358629,0.10429802290224315,0.6013986013986014,0.000999000999000999,0.3336663336663337
30,netmats_parcor,Ridge,age,25,,0.9999999998350725,0.16007267948665957,0.3116883116883117,0.000999000999000999,0.23476523476523475
31,netmats_parcor,Ridge,age,25,,0.9999999998911053,0.3632060154079783,0.8871128871128872,0.000999000999000999,0.03496503496503497
32,netmats_parcor,Ridge,age,25,,0.9999999999255048,0.3920032405307998,0.984015984015984,0.000999000999000999,0.01898101898101898
33,netmats_parcor,Ridge,age,25,,0.9999999999322933,0.2793559325201745,0.998001998001998,0.000999000999000999,0.07892107892107893
34,netmats_parcor,Ridge,age,25,,0.9999999997373729,0.0847638727730979,0.5794205794205795,0.000999000999000999,0.34965034965034963
35,netmats_parcor,Ridge,age,25,,0.9999999998139476,0.35768825608390237,0.6483516483516484,0.000999000999000999,0.04295704295704296
36,netmats_parcor,Ridge,age,25,,0.9999999998341427,-0.31872043253442517,0.9790209790209791,0.000999000999000999,0.9410589410589411
37,netmats_parcor,Ridge,age,25,,0.9999999998889099,-0.02598413228214495,0.34665334665334663,0.000999000999000999,0.5654345654345654
38,netmats_parcor,Ridge,age,25,,0.9999999999006282,-0.021150275916631538,0.7542457542457542,0.000999000999000999,0.5464535464535465
39,netmats_parcor,Ridge,age,25,,0.9999999998089552,-0.0438855792944661,0.5874125874125874,0.000999000999000999,0.5994005994005994
40,netmats_parcor,Ridge,age,25,,0.9999999997835609,-0.04911566404437441,0.977022977022977,0.000999000999000999,0.5874125874125874
