,connectivity,model,target,n,r_discovery_cv,r_discovery_overfit,r_replication,p_discovery_cv,p_discovery_overfit,p_replication
0,netmats_parcor,PCA_SVR,age,50,,0.7743551013226383,0.204077708349898,0.997002997002997,0.000999000999000999,0.0919080919080919
1,netmats_parcor,PCA_SVR,age,50,0.15308746957693675,0.9133547271411941,0.36097008362152516,0.2757242757242757,0.000999000999000999,0.001998001998001998
2,netmats_parcor,PCA_SVR,age,50,,0.8416458706604667,0.26515837403727094,0.962037962037962,0.000999000999000999,0.025974025974025976
3,netmats_parcor,PCA_SVR,age,50,0.27227024319434473,0.8994568493544719,-0.20615867354147924,0.37462537462537465,0.000999000999000999,0.9230769230769231
4,netmats_parcor,PCA_SVR,age,50,0.34942998885761867,0.8927738257194237,0.2828731722267957,0.1968031968031968,0.000999000999000999,0.026973026973026972
5,netmats_parcor,PCA_SVR,age,50,0.12415622739294196,0.8430272731277579,-0.004896394212854145,0.9200799200799201,0.000999000999000999,0.5164835164835165
6,netmats_parcor,PCA_SVR,age,50,0.4943215207395445,0.8540295321835145,0.27770261165591287,0.03196803196803197,0.000999000999000999,0.029970029970029972
7,netmats_parcor,PCA_SVR,age,50,,0.9148076281499782,0.3256113554344925,0.23876123876123875,0.000999000999000999,0.012987012987012988
8,netmats_parcor,PCA_SVR,age,50,,0.8892566358511012,0.034497151194743454,0.1088911088911089,0.000999000999000999,0.4095904095904096
9,netmats_parcor,PCA_SVR,age,50,-0.19152252268895115,0.9192103397710202,0.3849650178767198,0.926073926073926,0.000999000999000999,0.002997002997002997
10,netmats_parcor,PCA_SVR,age,50,-0.21052317128853595,0.871400853948793,0.11920684961725717,0.949050949050949,0.000999000999000999,0.2007992007992008
11,netmats_parcor,PCA_SVR,age,50,-0.05502795419981512,0.7364917872725806,0.2663384833592623,0.983016983016983,0.000999000999000999,0.04095904095904096
12,netmats_parcor,PCA_SVR,age,50,0.3756031994635486,0.898984970663579,0.2929032312970452,0.26973026973026976,0.000999000999000999,0.014985014985014986
13,netmats_parcor,PCA_SVR,age,50,0.5484389884589896,0.8824837764014258,0.04573133351220984,0.002997002997002997,0.000999000999000999,0.36663336663336665
14,netmats_parcor,PCA_SVR,age,50,0.039747667634912325,0.8879372248829093,0.12108458449419324,0.37962037962037964,0.000999000999000999,0.1888111888111888
15,netmats_parcor,PCA_SVR,age,50,0.43458036421217183,0.8722810108827171,0.4543392551835123,0.23076923076923078,0.000999000999000999,0.000999000999000999
16,netmats_parcor,PCA_SVR,age,50,,0.8439123040926714,-0.26190774481188533,0.9250749250749251,0.000999000999000999,0.974025974025974
17,netmats_parcor,PCA_SVR,age,50,0.05359743504033245,0.8903567580554953,0.5370041302859146,0.6683316683316683,0.000999000999000999,0.000999000999000999
18,netmats_parcor,PCA_SVR,age,50,0.3651673840740936,0.9155320200711804,0.2276611343632628,0.08591408591408592,0.000999000999000999,0.058941058941058944
19,netmats_parcor,PCA_SVR,age,50,,0.8927680058359493,0.29302782842691616,0.18081918081918083,0.000999000999000999,0.02197802197802198
20,netmats_parcor,PCA_SVR,age,50,0.3933244601093733,0.8593638699024764,0.3255222736761063,0.007992007992007992,0.000999000999000999,0.016983016983016984
21,netmats_parcor,PCA_SVR,age,50,0.38737640392488865,0.9273879958019062,0.3492966782695054,0.002997002997002997,0.000999000999000999,0.005994005994005994
22,netmats_parcor,PCA_SVR,age,50,0.24622495037110767,0.8308186291941686,-0.016422607056681523,0.7382617382617382,0.000999000999000999,0.5604395604395604
23,netmats_parcor,PCA_SVR,age,50,-0.23072166938603383,0.857628039375434,0.4214805107370659,0.998001998001998,0.000999000999000999,0.003996003996003996
24,netmats_parcor,PCA_SVR,age,50,0.010797188142934965,0.8624020709895341,0.15150230631985215,0.998001998001998,0.000999000999000999,0.12987012987012986
25,netmats_parcor,PCA_SVR,age,50,0.24772934444696704,0.8915077732045303,0.04863478546602028,0.0919080919080919,0.000999000999000999,0.37162837162837165
26,netmats_parcor,PCA_SVR,age,50,0.17600961213611915,0.8593894424343126,0.3449025693230864,0.6813186813186813,0.000999000999000999,0.00999000999000999
27,netmats_parcor,PCA_SVR,age,50,,0.9121571343385788,0.17430380962486294,0.03796203796203796,0.000999000999000999,0.11388611388611389
28,netmats_parcor,PCA_SVR,age,50,0.3473611614902064,0.9211093097213394,0.24929008523853421,0.025974025974025976,0.000999000999000999,0.04295704295704296
29,netmats_parcor,PCA_SVR,age,50,0.3428587348660857,0.8877999205850908,-0.03709090148686753,0.11988011988011989,0.000999000999000999,0.5714285714285714
30,netmats_parcor,PCA_SVR,age,50,,0.8369215038443172,0.27116809359147437,0.5844155844155844,0.000999000999000999,0.027972027972027972
31,netmats_parcor,PCA_SVR,age,50,,0.920015352777356,0.3459373411935821,0.5294705294705294,0.000999000999000999,0.00999000999000999
32,netmats_parcor,PCA_SVR,age,50,0.05778343626111173,0.8579662039743342,0.14810269808710527,0.5034965034965035,0.000999000999000999,0.14985014985014986
33,netmats_parcor,PCA_SVR,age,50,-0.05882440668280191,0.9141484985034584,0.2571193402476508,0.6473526473526473,0.000999000999000999,0.04295704295704296
34,netmats_parcor,PCA_SVR,age,50,0.3647639915673881,0.8832744513914335,-0.028989320357185686,0.41358641358641357,0.000999000999000999,0.5794205794205795
35,netmats_parcor,PCA_SVR,age,50,0.008189470399466464,0.8718910528955629,-0.032234905906913115,0.8481518481518482,0.000999000999000999,0.5884115884115884
36,netmats_parcor,PCA_SVR,age,50,0.26284582771670867,0.869148506394115,0.2563186663769882,0.011988011988011988,0.000999000999000999,0.03596403596403597
