,connectivity,model,target,n,r_discovery_cv,r_discovery_overfit,r_replication,p_discovery_cv,p_discovery_overfit,p_replication
0,netmats_parcor,PCA_SVR,age,50,-0.010709195305188223,0.9191329568478918,0.14063251213192965,0.5774225774225774,0.000999000999000999,0.15784215784215785
1,netmats_parcor,PCA_SVR,age,50,,0.7919071482515533,-0.0743253054369664,0.9110889110889111,0.000999000999000999,0.7102897102897103
2,netmats_parcor,PCA_SVR,age,50,-0.35467262571811103,0.872866702215259,-0.25360438903526533,0.999000999000999,0.000999000999000999,0.965034965034965
3,netmats_parcor,PCA_SVR,age,50,-0.0762606741310849,0.8868981321447225,-0.07907214614124883,0.99000999000999,0.000999000999000999,0.6953046953046953
4,netmats_parcor,PCA_SVR,age,50,-0.1392392769838809,0.8875406639871197,-0.021111685913384057,0.9470529470529471,0.000999000999000999,0.5854145854145855
5,netmats_parcor,PCA_SVR,age,50,-0.01024428521916294,0.8405236942145486,-0.05887356586589731,0.7482517482517482,0.000999000999000999,0.6963036963036963
6,netmats_parcor,PCA_SVR,age,50,0.13152465810598885,0.8219616706466539,0.04677248231599139,0.8211788211788211,0.000999000999000999,0.3756243756243756
7,netmats_parcor,PCA_SVR,age,50,0.09877227979496495,0.7787671394657807,-0.09481802787207051,0.06293706293706294,0.000999000999000999,0.7362637362637363
8,netmats_parcor,PCA_SVR,age,50,0.10775507002666626,0.8979625305646679,0.09730380509033386,0.43456543456543456,0.000999000999000999,0.2517482517482518
9,netmats_parcor,PCA_SVR,age,50,-0.19976502826475978,0.8608837090465741,0.0007455770251736569,0.9690309690309691,0.000999000999000999,0.4755244755244755
10,netmats_parcor,PCA_SVR,age,50,-0.033009682399713025,0.8785189350116595,0.07350763314015535,0.7472527472527473,0.000999000999000999,0.3166833166833167
11,netmats_parcor,PCA_SVR,age,50,,0.8122285818794509,0.09992467458054896,0.9250749250749251,0.000999000999000999,0.26373626373626374
12,netmats_parcor,PCA_SVR,age,50,,0.8229440325608788,-0.08371522617913675,0.98001998001998,0.000999000999000999,0.7212787212787213
13,netmats_parcor,PCA_SVR,age,50,-0.24643564559548517,0.8201775830621548,-0.03359736690877495,0.988011988011988,0.000999000999000999,0.5794205794205795
14,netmats_parcor,PCA_SVR,age,50,-0.16549845750716466,0.6757940286180261,0.1782291343897637,0.986013986013986,0.000999000999000999,0.10589410589410589
15,netmats_parcor,PCA_SVR,age,50,0.06560366685338355,0.8806203382671997,0.02718570813895785,0.7992007992007992,0.000999000999000999,0.43756243756243757
16,netmats_parcor,PCA_SVR,age,50,,0.7858335901731223,0.2618099719183824,0.997002997002997,0.000999000999000999,0.023976023976023976
17,netmats_parcor,PCA_SVR,age,50,-0.015241276555366706,0.8879307761554848,-0.17766614384776672,0.938061938061938,0.000999000999000999,0.8781218781218781
18,netmats_parcor,PCA_SVR,age,50,0.09476539336939901,0.9113085002339744,0.19436281536181804,0.6153846153846154,0.000999000999000999,0.0969030969030969
19,netmats_parcor,PCA_SVR,age,50,0.1916153171623165,0.9480825192070101,0.2483099445896318,0.13786213786213786,0.000999000999000999,0.03396603396603397
20,netmats_parcor,PCA_SVR,age,50,0.07823669681011888,0.7972913397933088,-0.10756177385870815,0.27472527472527475,0.000999000999000999,0.7702297702297702
21,netmats_parcor,PCA_SVR,age,50,-0.08211535458288319,0.8803657623197516,-0.016644495143295152,0.8591408591408591,0.000999000999000999,0.5534465534465535
22,netmats_parcor,PCA_SVR,age,50,-0.2866338402823264,0.9260744917162788,0.2321168576345122,0.99000999000999,0.000999000999000999,0.056943056943056944
23,netmats_parcor,PCA_SVR,age,50,,0.6722419547516865,-0.18220575292973873,0.9340659340659341,0.000999000999000999,0.9010989010989011
24,netmats_parcor,PCA_SVR,age,50,0.36582205065585527,0.9031375201616425,0.07265021250081823,0.15084915084915085,0.000999000999000999,0.3226773226773227
25,netmats_parcor,PCA_SVR,age,50,0.10216224303978945,0.8857621317762896,0.10858387177539378,0.6503496503496503,0.000999000999000999,0.21178821178821178
26,netmats_parcor,PCA_SVR,age,50,0.19687209199728078,0.8360598468063009,-0.09840124014413376,0.16883116883116883,0.000999000999000999,0.7672327672327672
27,netmats_parcor,PCA_SVR,age,50,0.19360448739266417,0.893086579890033,-0.14145447024260116,0.6563436563436563,0.000999000999000999,0.8591408591408591
28,netmats_parcor,PCA_SVR,age,50,-0.013083375643462436,0.8833115289102084,-0.16819624462880084,0.9590409590409591,0.000999000999000999,0.8671328671328671
29,netmats_parcor,PCA_SVR,age,50,-0.374920306271707,0.8956767079115617,0.12517545985822084,0.994005994005994,0.000999000999000999,0.21878121878121878
30,netmats_parcor,PCA_SVR,age,50,0.13321781716618397,0.8529742598851094,-0.08206613885906876,0.3436563436563437,0.000999000999000999,0.7092907092907093
31,netmats_parcor,PCA_SVR,age,50,0.055200497974396266,0.870199654136124,-0.06230089063985607,0.7872127872127872,0.000999000999000999,0.6593406593406593
32,netmats_parcor,PCA_SVR,age,50,0.005983634643008401,0.9021791536557874,0.002526523077574512,0.6733266733266733,0.000999000999000999,0.4835164835164835
33,netmats_parcor,PCA_SVR,age,50,-0.18403943843425877,0.8893623647997946,-0.1138377601068341,1.0,0.000999000999000999,0.8051948051948052
34,netmats_parcor,PCA_SVR,age,50,-0.17832715023733764,0.9371844349889615,0.14320216834594549,0.981018981018981,0.000999000999000999,0.15684315684315683
35,netmats_parcor,PCA_SVR,age,50,-0.1684532018379049,0.8689068552049314,-0.08430648609910055,0.984015984015984,0.000999000999000999,0.7262737262737263
