,connectivity,model,target,n,r_discovery_cv,r_discovery_overfit,r_replication,p_discovery_cv,p_discovery_overfit,p_replication
0,netmats_parcor,PCA_Ridge,age,50,-0.2606363134969172,0.45798347743853046,0.22597709314858197,0.9690309690309691,0.001998001998001998,0.06293706293706294
1,netmats_parcor,PCA_Ridge,age,50,0.18975219154272446,0.6876108136553265,0.24669139372695942,0.0989010989010989,0.000999000999000999,0.04995004995004995
2,netmats_parcor,PCA_Ridge,age,50,-0.014328845059392381,0.7304434145714518,-0.045666113058192744,0.5384615384615384,0.000999000999000999,0.6013986013986014
3,netmats_parcor,PCA_Ridge,age,50,0.19456719354645766,0.7109632278382729,-0.16237841209490797,0.1018981018981019,0.000999000999000999,0.8611388611388612
4,netmats_parcor,PCA_Ridge,age,50,0.22342808716846635,0.7176703544316012,0.30452537969557764,0.07592407592407592,0.000999000999000999,0.015984015984015984
5,netmats_parcor,PCA_Ridge,age,50,-0.08917768697293875,0.5682456517749903,-0.016799384673133355,0.7292707292707292,0.000999000999000999,0.5714285714285714
6,netmats_parcor,PCA_Ridge,age,50,0.14275488332489927,0.6435917088772077,0.2847986674872737,0.16283716283716285,0.000999000999000999,0.02097902097902098
7,netmats_parcor,PCA_Ridge,age,50,0.23572240475051254,0.7758295531539603,0.26533769826655734,0.04895104895104895,0.000999000999000999,0.03696303696303696
8,netmats_parcor,PCA_Ridge,age,50,0.2758005903215046,0.7291224759130421,0.06825729794334841,0.023976023976023976,0.000999000999000999,0.32967032967032966
9,netmats_parcor,PCA_Ridge,age,50,-0.1046750151015568,0.6304478118478062,0.23501840295094195,0.7682317682317682,0.000999000999000999,0.058941058941058944
10,netmats_parcor,PCA_Ridge,age,50,-0.24426930562355048,0.6132582064427046,0.44801905293690336,0.938061938061938,0.000999000999000999,0.001998001998001998
11,netmats_parcor,PCA_Ridge,age,50,-0.07973448832331903,0.5614097476494497,0.06062942195641661,0.6923076923076923,0.000999000999000999,0.3246753246753247
12,netmats_parcor,PCA_Ridge,age,50,0.1858558032862486,0.7599914708282033,0.17970488444218627,0.08491508491508491,0.000999000999000999,0.0999000999000999
13,netmats_parcor,PCA_Ridge,age,50,0.4860043530863563,0.7895957997185115,-0.02584621165143207,0.000999000999000999,0.000999000999000999,0.5674325674325674
14,netmats_parcor,PCA_Ridge,age,50,0.07685347174647437,0.706391196500194,0.1819644341677098,0.31868131868131866,0.000999000999000999,0.11188811188811189
15,netmats_parcor,PCA_Ridge,age,50,0.472152993771924,0.8475282706038347,0.432756643126527,0.000999000999000999,0.000999000999000999,0.000999000999000999
16,netmats_parcor,PCA_Ridge,age,50,-0.019062900542592787,0.6419627970704105,-0.19762412832830378,0.5454545454545454,0.000999000999000999,0.9270729270729271
17,netmats_parcor,PCA_Ridge,age,50,0.1815413253183585,0.6521025546195205,0.40982351118069493,0.0939060939060939,0.000999000999000999,0.002997002997002997
18,netmats_parcor,PCA_Ridge,age,50,0.2098945318863719,0.7169151966942466,0.32433501965924616,0.06993006993006994,0.000999000999000999,0.017982017982017984
19,netmats_parcor,PCA_Ridge,age,50,0.16242271866353855,0.655415645041853,0.40528263431893374,0.12687312687312688,0.000999000999000999,0.003996003996003996
20,netmats_parcor,PCA_Ridge,age,50,0.4802006512117665,0.799795940106589,0.26629444940216956,0.000999000999000999,0.000999000999000999,0.03796203796203796
21,netmats_parcor,PCA_Ridge,age,50,0.4629808452446701,0.7804512629958372,0.46889172832984194,0.001998001998001998,0.000999000999000999,0.000999000999000999
22,netmats_parcor,PCA_Ridge,age,50,0.11887149191932647,0.6598512001781491,-0.004570358557011956,0.1958041958041958,0.000999000999000999,0.5214785214785215
23,netmats_parcor,PCA_Ridge,age,50,-0.17466178745618166,0.6602441316285166,0.4172986929877751,0.8881118881118881,0.000999000999000999,0.003996003996003996
24,netmats_parcor,PCA_Ridge,age,50,-0.0505863262943812,0.7624354057828703,0.267038069308234,0.6263736263736264,0.000999000999000999,0.03696303696303696
25,netmats_parcor,PCA_Ridge,age,50,0.35252502852133344,0.746366294350601,0.18791347976285658,0.006993006993006993,0.000999000999000999,0.1038961038961039
26,netmats_parcor,PCA_Ridge,age,50,-0.025093520222488196,0.5644563062797311,0.30439277028324246,0.5854145854145855,0.000999000999000999,0.01898101898101898
27,netmats_parcor,PCA_Ridge,age,50,0.3302234079353422,0.7215423890191737,0.1814550817134381,0.007992007992007992,0.000999000999000999,0.10789210789210789
28,netmats_parcor,PCA_Ridge,age,50,0.4711111751445281,0.7317963017191261,0.21864540889286327,0.000999000999000999,0.000999000999000999,0.06493506493506493
29,netmats_parcor,PCA_Ridge,age,50,0.22650880675607982,0.7615224815141706,-0.008644512633710815,0.06393606393606394,0.000999000999000999,0.4975024975024975
30,netmats_parcor,PCA_Ridge,age,50,0.00208607109390691,0.6819811022561278,0.32704855860286497,0.4865134865134865,0.000999000999000999,0.011988011988011988
31,netmats_parcor,PCA_Ridge,age,50,0.2547064922103034,0.7709123859254529,0.3833803071680073,0.052947052947052944,0.000999000999000999,0.006993006993006993
32,netmats_parcor,PCA_Ridge,age,50,0.11965081500929828,0.6846174560845476,0.1893353342429909,0.2087912087912088,0.000999000999000999,0.0979020979020979
33,netmats_parcor,PCA_Ridge,age,50,0.03465287572908529,0.6453893908671466,0.38235871201118243,0.4155844155844156,0.000999000999000999,0.003996003996003996
34,netmats_parcor,PCA_Ridge,age,50,0.2749749490655579,0.7528717026466808,0.050366051922854684,0.030969030969030968,0.000999000999000999,0.36163836163836166
